"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RGS9",98.2096990493,0.497494625246495,0.202929091551564,2.45156877923579,0.0142235000952333,0.0710276824893059
"RGS9BP",4.12188478432611,-0.482224937820598,0.216893533336454,-2.22332556624707,0.0261938547769593,0.107417460218783
"RGSL1",116.928993916355,-1.64002528809293,0.39064062920581,-4.19829676044495,2.68930061591104e-05,0.000667559596415658
"RHAG",0.665170351002969,0.396563357253713,0.465923250501652,0.851134509442789,0.394694637454276,0.605518567200292
"RHBDD1",1139.26786171263,0.0906723892426747,0.0507502344517585,1.78663981008531,0.0739957230376115,0.214206204094396
"RHBDD2",4326.94771131026,0.000417647008029105,0.090634725953316,0.00460802417215038,0.996323341668864,0.997955423874622
"RHBDD3",1266.53327825546,-0.180949250177487,0.0815135502346352,-2.21986712217328,0.0264277888947066,0.108075406834247
"RHBDF1",509.312242508697,-0.00654027321460968,0.102967461502296,-0.0635178639852539,0.949354134563293,0.975246839180009
"RHBDF2",978.831569484976,-0.253493475411142,0.104288817696683,-2.43068701908588,0.0150702262840824,0.0738009116570242
"RHBDL1",115.986188345783,-0.403133325066702,0.147122264222069,-2.74012452974626,0.00614159096540107,0.03953497557035
"RHBDL2",22.3151212940725,-0.321247609283384,0.153322811259684,-2.09523688382731,0.0361499400111702,0.133176915630679
"RHBDL3",81.0202894702982,-1.36860048322863,0.300158251319306,-4.55959640360753,5.12520251068263e-06,0.000174002267930788
"RHBG",2394.03300697728,-0.789168496895092,0.335795052957793,-2.35014926498719,0.0187658839953831,0.085275686924537
"RHCE",55.6389602057318,0.160302782832729,0.188627266578273,0.849838868688739,0.395414676518497,0.606078752123304
"RHCG",83.2213707391934,0.0277313368090737,0.275710180036476,0.10058147582873,0.9198827022702,0.960203240789505
"RHD",14.872239373197,0.0313954349083249,0.146388984359602,0.214465829144648,0.830183811397426,0.911833473893325
"RHEB",2539.04928085711,-0.0802404504388917,0.0577441201852735,-1.38958650995873,0.164654474489725,0.356011945505697
"RHEBL1",36.8455493919947,-0.323186194740001,0.105939495176533,-3.05066768726297,0.00228333137982081,0.0194422730231125
"RHEX",153.126708880473,0.164182613697796,0.282235821978782,0.581721386557866,0.560754363622224,0.739989825236492
"RHNO1",516.508765959348,-0.1692632375935,0.0796171001811573,-2.12596586924626,0.0335061015281917,0.12658445017801
"RHO",6.11890800646561,0.178955102400524,0.268008653403273,0.667721359471367,0.504311473035117,0.696075209837108
"RHOA",13347.2691915355,-0.0741015482708458,0.045051047759735,-1.64483518043891,0.100003805043496,0.258988495637374
"RHOB",24694.3414596928,0.483500629058496,0.12354905974872,3.91343026035053,9.09941889101104e-05,0.00172270946564851
"RHOBTB1",1048.08567349913,-0.810921579914093,0.219256564472374,-3.69850536455098,0.000216872767308826,0.00331489868357683
"RHOBTB2",424.923331746236,-0.111664522823153,0.103317994803095,-1.08078484329825,0.279792832080768,0.493704076930791
"RHOBTB3",2510.8792325874,0.104250463030439,0.109594694195644,0.951236406064833,0.341484381277048,0.556520910555936
"RHOC",7773.27536973514,-0.149111421067618,0.0954425071538032,-1.56231668167862,0.118213404082865,0.29039320100829
"RHOD",2009.35021738433,0.0164495686467129,0.112791333021399,0.14584071493855,0.884047133636025,0.941737993382304
"RHOF",55.2826062748956,-0.41672484324828,0.167211228602865,-2.49220609602733,0.0126952348885061,0.0655492447265419
"RHOG",1731.20190546853,-0.173298841522289,0.0733331602915831,-2.36317159704052,0.0181192776730062,0.0832436745146521
"RHOH",95.1096784341424,0.0155270525381034,0.164517524345801,0.0943793228098119,0.92480784048706,0.96263624993743
"RHOJ",241.267845103928,0.52117406247516,0.102334565668093,5.09284481809901,3.52730398598746e-07,1.95617630741216e-05
"RHOQ",851.841021300556,0.0317249740935291,0.10113450587715,0.313690899247247,0.753755813492147,0.868740379132318
"RHOT1",888.635247531095,0.0212498518437184,0.0584491605207074,0.363561283933069,0.716185641992464,0.84549416693287
"RHOT2",2705.08904789608,-0.0929324494821637,0.0613327941857676,-1.51521630011973,0.129717636494174,0.307562185688761
"RHOU",4052.65296747505,0.188724139954326,0.0998513317529199,1.89005130568834,0.0587510986788234,0.184227653272776
"RHOV",22.3953456414814,-0.675638696741159,0.283933001237618,-2.37957086283087,0.0173328100598788,0.0809583184170365
"RHOXF1",5.08274499865159,-0.141206537813589,0.238855632511033,-0.591179434745239,0.554400200556516,0.735709358357684
"RHOXF1-AS1",16.4224728232469,-0.436718171898185,0.232705004057273,-1.87670296849612,0.0605588155627952,0.187948799838531
"RHOXF1P1",0.63149390397622,-1.65021785804573,0.816814033240958,-2.02031036550387,0.0433512042950981,0.149942083753739
"RHOXF2",2.86280182247693,-1.19286113119124,0.744359925098453,-1.6025327143095,0.109037859319215,0.27447327111188
"RHOXF2B",2.14907293621181,-1.44869138171726,0.85102975123963,-1.70228053673454,0.0887027915920664,0.240395118316225
"RHPN1",323.434203194211,-0.33241709218501,0.152474770940402,-2.18014488649366,0.0292467234177178,0.115404674296269
"RHPN1-AS1",38.5952692674423,-0.57878198777842,0.139689425168506,-4.14334862556875,3.42271023031919e-05,0.000802103055633984
"RHPN2",1404.4978641969,0.211662548495343,0.0937998934405357,2.2565329312397,0.0240372753234813,0.100861549548985
"RIBC1",29.4775977246804,-0.251201692344999,0.0955867066535097,-2.6279981928405,0.00858889719994185,0.0500428457592872
"RIBC2",53.0002933690525,-0.725077805595266,0.204173117383743,-3.55128929256873,0.000383348803711657,0.00514328334808832
"RIC1",737.771230782334,0.0391169586678124,0.0779632652390324,0.50173576681122,0.615853401659168,0.778777192989284
"RIC3",30.9198653394889,-0.19395254732866,0.288631733003048,-0.671972361842179,0.501601291469683,0.693766622692775
"RIC8A",3353.60147126417,-0.173580898684168,0.0442205815421983,-3.92534183474102,8.66066612241559e-05,0.00165741835414069
"RIC8B",563.770483320583,0.0706851703846661,0.078596401306331,0.899343598559549,0.368469671353002,0.582713495641486
"RICTOR",894.65808562435,0.117051771444706,0.0668047948504971,1.75214625996019,0.0797486615350074,0.224983513991762
"RIDA",13948.8707726481,0.250139460965707,0.147303227347109,1.69812614068714,0.0894839567924255,0.241708227036534
"RIF1",1226.9012581418,0.0422812788297834,0.0682724202654628,0.619302474782374,0.535717114442996,0.721223123377915
"RIIAD1",2.96430060009708,0.0746793574209816,0.257385279074106,0.290146187418434,0.771704402338055,0.87967030561536
"RILP",1076.56276057382,0.194444693084614,0.115271035225637,1.68684780789899,0.0916326199956761,0.245167599723213
"RILPL1",257.942001861067,-0.134538724433076,0.072510020370682,-1.85545009841805,0.0635319789403975,0.194189146422207
"RILPL2",509.780921666527,0.00971356190425708,0.0808293194485449,0.1201737435194,0.904345516654359,0.951865818632448
"RIMBP2",10.583237469015,-1.25626257657452,0.489482070565317,-2.56651397899749,0.0102726484548024,0.0568748083054385
"RIMBP3",3.13692728866942,-0.544569856335087,0.215569249489214,-2.52619451812089,0.0115305618560197,0.0616855941716612
"RIMBP3B",0.421472839945388,-0.538723061249951,0.347919167566011,-1.54841443493549,0.121522548027719,0.295540716331905
"RIMBP3C",0.933303239636196,-0.243655045958201,0.292643347020088,-0.832600667123575,0.405069982634992,0.61567316417147
"RIMKLA",26.6126915005531,-0.751395336086258,0.209800659965818,-3.58147269988894,0.000341662844501914,0.00471232250050329
"RIMKLB",160.045637209207,0.43948535278607,0.131470806362677,3.34283606334399,0.000829268747913076,0.00914526726941099
"RIMS1",1.74949519480128,-0.332638576910056,0.297558653007753,-1.11789246774615,0.263612922406251,0.476198639851433
"RIMS2",11.1715829128466,-0.631056263734254,0.300577989973471,-2.09947595893482,0.0357749649191436,0.132198261261479
"RIMS3",81.4375035922041,0.0991431246873579,0.145441494376647,0.681670145870535,0.495447549004327,0.689168698303778
"RIMS4",1.10100532353546,0.447099786257414,0.476252806315617,0.938786670290226,0.347840284056784,0.562198932124244
"RIN1",149.603282496483,0.00998392284988211,0.134512668121039,0.0742229188473033,0.940833009544286,0.970699366834252
"RIN2",488.025334053959,0.0105952591786645,0.103068669160567,0.102798059438979,0.918123245449928,0.959297643815239
"RIN3",1196.27473256366,0.122512713779544,0.0918300502965093,1.33412443294939,0.182163079674911,0.379648287546777
"RING1",2594.57797694021,-0.166845635946783,0.0704251836720893,-2.36911893227915,0.0178305187229656,0.0823859409260689
"RINL",463.662281919182,-0.236793084935589,0.122601762326189,-1.93140033587436,0.0534335636602908,0.173140111065044
"RINT1",591.181692122248,0.061306442873894,0.0577299469240699,1.06195217803557,0.288257395716817,0.502976554522817
"RIOK1",635.157340971083,-0.0529026820350355,0.0718693497057347,-0.73609518176584,0.461672774819923,0.66323724848448
"RIOK2",759.24235338663,0.0411898320983069,0.0523506976383033,0.786805791641823,0.431395562607382,0.637824044926087
"RIOK3",2722.00055129739,0.0171006352995003,0.063832553024159,0.267898344799528,0.788777567805152,0.888887916250989
"RIOX1",431.29453388982,-0.0413556610193713,0.057365189093172,-0.720919109186616,0.470959284997509,0.669394188187303
"RIOX2",935.329983128745,-0.00202070494592067,0.0985805731544289,-0.0204980036254728,0.983646104618975,0.993329236987268
"RIPK1",1761.46393566225,-0.0171086280144008,0.0525934089036697,-0.325299849753741,0.744954144567337,0.86315103657072
"RIPK2",769.908077110597,-0.0983224315793927,0.116025897804473,-0.847417976847595,0.396762187914262,0.607327091832633
"RIPK3",67.4051601019588,0.188601228728014,0.151307651715874,1.2464751556793,0.212590004672655,0.41786224243739
"RIPK4",987.911326679664,0.348046754087997,0.104567518760176,3.32844040113678,0.000873336888308777,0.00954677088690477
"RIPOR1",1518.87617465338,0.0933776169064527,0.0695758669391322,1.34209778497109,0.179564292004323,0.375821925124637
"RIPOR2",161.563442061609,0.502960208300563,0.151483668548154,3.32022727678186,0.000899441913864984,0.00974663782364689
"RIPOR3",84.1558082192598,0.533423418625422,0.184035804634948,2.898476302932,0.00374980644237984,0.0278540145448166
"RIPPLY1",140.875406428779,-0.567229254998777,0.225733747757571,-2.51282433678441,0.0119768955368657,0.0631641852000248
"RIPPLY2",3.85599825528077,-0.879927539971251,0.637256604222756,-1.38080568195048,0.167338715999226,0.359253988773956
"RIPPLY3",35.5843781958905,-0.238549396014641,0.268288938068199,-0.88915106874068,0.373921895984377,0.587254114316432
"RIT1",630.410105643287,-0.129451246102416,0.0711207865946047,-1.82016049457244,0.0687345672968593,0.204055746662551
"RIT2",0.318423998877416,0.132599692850108,0.499602534022915,0.26541036888341,0.79069334929787,0.890122412204585
"RITA1",1477.078592291,-0.268131817152044,0.0821836019869413,-3.26259510011072,0.00110397125329639,0.0113257292983458
"RLBP1",0.909156560120971,0.650618655833749,0.372677934601792,1.74579333903666,0.0808468688371221,0.227065546603194
"RLF",475.466585724839,0.108141448088307,0.080474683848415,1.3437946310172,0.179014806153196,0.375137558426678
"RLIM",1087.66503755262,-0.00822138681946925,0.0675236822670788,-0.121755605491876,0.903092573966203,0.951131801117276
"RLN1",1.87632546343766,0.432767358970777,0.238251576881668,1.81643019800754,0.0693044063846211,0.205287171316862
"RLN3",1.53535920191433,-0.571844643678906,0.510217577764992,-1.1207858541132,0.262379026920435,0.475166668260336
"RMC1",925.172278791508,-0.052566515387219,0.060816298673111,-0.864349138867612,0.38739612384964,0.598918987357121
"RMDN1",2628.58600309868,-0.128451337772928,0.0909613100909727,-1.41215355896326,0.157904751428785,0.346690036171501
"RMDN2",442.57985923589,0.110384762668182,0.0980983147832418,1.12524626862437,0.260484691589343,0.472786856692961
"RMDN3",2328.16935488067,0.095526991345376,0.0584482598125568,1.63438555145577,0.10217792013332,0.263050095761865
"RMI1",386.299112803031,-0.237715188953849,0.0900498442285556,-2.63981788075618,0.00829505898589566,0.0489036033720965
"RMI2",318.047935828244,-0.157775487133252,0.155507527956661,-1.01458424043126,0.310304054786126,0.525021276307331
"RMND1",1020.84071399401,-0.0359714577111124,0.0774541955812701,-0.464422326526763,0.642345197186081,0.797426310797383
"RMND5A",3831.70015680008,-0.0887590364572529,0.0794615323718681,-1.11700635273271,0.263991608956028,0.476539045307896
"RMND5B",1557.79176243145,0.00644341209111314,0.0578977809088667,0.111289448230413,0.911386822520088,0.955643665166731
"RMRP",0.540302923826454,-0.682462611096917,0.448415144909706,-1.5219437140874,0.128023184626392,0.304909630838686
"RMST",18.2074210634553,-0.379295457052957,0.319234431642812,-1.188140812697,0.234777937406644,0.444538698618942
"RN7SK",252.131723830909,-0.587340663669448,0.199292771102215,-2.94712477738697,0.003207437499497,0.0249401558574344
"RN7SL1",0,NA,NA,NA,NA,NA
"RN7SL2",890.19231078379,0.0318173968355791,0.128102906765422,0.248373730455953,0.803845256938672,0.896761054028148
"RN7SL3",15.3873093441914,0.337518879768878,0.201494507899004,1.67507731743266,0.0939190627074258,0.248709417932102
"RN7SL832P",17.3761973396358,0.0207289295730035,0.14273484153453,0.145226837050776,0.88453177764559,0.941790506579978
"RNA5-8SN1",0.00958264427821617,0.0287941324754327,2.89608617808373,0.0099424294391975,0.992067219748879,NA
"RNA5-8SN2",0.0138101278356951,0.0932321942000542,2.89608617808373,0.032192479252031,0.974318553759722,NA
"RNA5-8SN3",0.00484314007782927,0.0715402936731789,2.89608617808373,0.0247024049955983,0.980292336757991,NA
"RNA5S1",0,NA,NA,NA,NA,NA
"RNA5S10",0,NA,NA,NA,NA,NA
"RNA5S11",0,NA,NA,NA,NA,NA
"RNA5S12",0,NA,NA,NA,NA,NA
"RNA5S13",0,NA,NA,NA,NA,NA
"RNA5S14",0,NA,NA,NA,NA,NA
"RNA5S15",0,NA,NA,NA,NA,NA
"RNA5S16",0,NA,NA,NA,NA,NA
"RNA5S17",0.00241626333881763,0.0715402936731789,2.89608617808373,0.0247024049955983,0.980292336757991,NA
"RNA5S2",0,NA,NA,NA,NA,NA
"RNA5S3",0,NA,NA,NA,NA,NA
"RNA5S4",0,NA,NA,NA,NA,NA
"RNA5S5",0,NA,NA,NA,NA,NA
"RNA5S6",0,NA,NA,NA,NA,NA
"RNA5S7",0,NA,NA,NA,NA,NA
"RNA5S8",0,NA,NA,NA,NA,NA
"RNA5S9",0.0257588845535875,0.0720174967043597,2.73071801942256,0.0263730990135659,0.978959750561902,NA
"RNASE1",2609.02022803903,-0.0320467929653855,0.14663879542482,-0.218542390999219,0.827006533182628,0.910276516028103
"RNASE10",2.26892512204831,-0.0118989563334812,0.271421082635963,-0.0438394697196033,0.965032365026602,0.98324091188012
"RNASE11",0.0212094944833002,0.0506454429663111,2.89608617808373,0.0174875469347469,0.986047667435205,NA
"RNASE12",0.0356995231312527,0.158148485816681,2.89608617808373,0.0546076587822134,0.956451037039382,NA
"RNASE13",5.53243852308899,-0.0936631750161522,0.187805960127962,-0.498723123336099,0.61797445227458,0.780248451721615
"RNASE2",16.9333046854814,-0.522039194893476,0.254746066412505,-2.04925321220917,0.0404373611830172,0.143063710197431
"RNASE3",0.598025977515006,0.0115249054409071,0.392231499637273,0.0293829165978895,0.97655919750246,0.989707958535622
"RNASE4",978.483122611791,0.293929323802552,0.144831016899098,2.02946392351391,0.0424110599400471,0.147763259759632
"RNASE6",272.292261526365,-0.0118850836034163,0.139916529770205,-0.0849440993350536,0.932305832258757,0.966793366024975
"RNASE7",21.268030788303,-0.207171192373635,0.210752365874184,-0.983007671179892,0.325603663163919,0.540504121934464
"RNASE8",0.237737467965167,-0.00778756852191632,0.482624762237046,-0.0161358660625278,0.987126000254959,NA
"RNASE9",0.0424535923126439,0.179834350597243,1.37967598380651,0.130345351160699,0.896293201061192,NA
"RNASEH1",533.912361052865,-0.106908310996293,0.06445632826277,-1.65861621159149,0.0971931529231359,0.254327685854327
"RNASEH1-AS1",151.471365028535,-0.120732223237032,0.0930026331463042,-1.29815919348333,0.194232637161293,0.395593328839961
"RNASEH2A",933.183038431714,-0.415775009686871,0.108925888579749,-3.81704492024838,0.000135059587948576,0.0023111771976499
"RNASEH2B",575.478297454038,-0.187003060301273,0.0745031624557239,-2.51000164472757,0.0120730599287897,0.0634606890372796
"RNASEH2C",1337.53575263393,-0.258200492397039,0.10604415883852,-2.43483936527061,0.0148984019562021,0.0732643095269595
"RNASEK",256.270182508507,0.0385984746907129,0.0748060648535336,0.515980552730406,0.605867991856741,0.771743109686727
"RNASEK-C17orf49",16.3501995974956,-0.120765835989003,0.10250827591937,-1.1781081566916,0.238753490668911,0.449047616758582
"RNASEL",245.117726886695,-0.152606116910119,0.12794520815171,-1.19274585671991,0.232968920451835,0.442283948362051
"RNASET2",1726.80555610414,0.0290568647346594,0.122407675980488,0.237377799242682,0.812363711225954,0.902034971556257
